"frame_id","screen_id","screen_name","group_code","platform","viewport_px","state_code","state_ar","phase","components","design_file","status","design_status","frame_ref"
"CUS-03-C390-permission_denied","CUS-03","قائمة رسائل المحل وتفاصيل","CUS","C","390","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","21-D16-Subscription-Customer-Public.dc.html","owner_approved","drawn","37-D29-Desktop-Web-Customer-Public-Home.dc.html#CUS-03"
"CUS-03-C1440-ready","CUS-03","قائمة رسائل المحل وتفاصيل","CUS","C","1440","ready","جاهز","أساسي","C-TIMELIST C-STATUS C-NOTICE","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-03-C1440-loading","CUS-03","قائمة رسائل المحل وتفاصيل","CUS","C","1440","loading","تحميل","أساسي","C-TIMELIST C-STATUS C-NOTICE","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-03-C1440-empty","CUS-03","قائمة رسائل المحل وتفاصيل","CUS","C","1440","empty","فارغ","أساسي","C-TIMELIST C-STATUS C-NOTICE","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-03-C1440-expired","CUS-03","قائمة رسائل المحل وتفاصيل","CUS","C","1440","expired","منتهي الصلاحية","أساسي","C-TIMELIST C-STATUS C-NOTICE","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-03-C1440-permission_denied","CUS-03","قائمة رسائل المحل وتفاصيل","CUS","C","1440","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-04-C390-ready","CUS-04","تفضيلات وإلغاء الاشتراك","CUS","C","390","ready","جاهز","أساسي","C-FIELD C-DIALOG C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","drawn","08-D4-Marketplace-Orders.dc.html#CUS-04"
"CUS-04-C390-validation_error","CUS-04","تفضيلات وإلغاء الاشتراك","CUS","C","390","validation_error","خطأ تحقق","أساسي","C-FIELD C-DIALOG C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","drawn","37-D29-Desktop-Web-Customer-Public-Home.dc.html#CUS-04"
"CUS-04-C390-success","CUS-04","تفضيلات وإلغاء الاشتراك","CUS","C","390","success","نجاح","أساسي","C-FIELD C-DIALOG C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","drawn","21-D16-Subscription-Customer-Public.dc.html#CUS-04"
"CUS-04-C1440-ready","CUS-04","تفضيلات وإلغاء الاشتراك","CUS","C","1440","ready","جاهز","أساسي","C-FIELD C-DIALOG C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-04-C1440-validation_error","CUS-04","تفضيلات وإلغاء الاشتراك","CUS","C","1440","validation_error","خطأ تحقق","أساسي","C-FIELD C-DIALOG C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-04-C1440-success","CUS-04","تفضيلات وإلغاء الاشتراك","CUS","C","1440","success","نجاح","أساسي","C-FIELD C-DIALOG C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-05-C390-ready","CUS-05","إذن مرفوض أو اشتراك منتهٍ","CUS","C","390","ready","جاهز","أساسي","C-NOTICE C-BTN C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","drawn","37-D29-Desktop-Web-Customer-Public-Home.dc.html#CUS-05"
"CUS-05-C390-permission_denied","CUS-05","إذن مرفوض أو اشتراك منتهٍ","CUS","C","390","permission_denied","صلاحية مرفوضة","أساسي","C-NOTICE C-BTN C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","drawn","08-D4-Marketplace-Orders.dc.html#CUS-05"
"CUS-05-C390-expired","CUS-05","إذن مرفوض أو اشتراك منتهٍ","CUS","C","390","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","drawn","21-D16-Subscription-Customer-Public.dc.html#CUS-05"
"CUS-05-C1440-ready","CUS-05","إذن مرفوض أو اشتراك منتهٍ","CUS","C","1440","ready","جاهز","أساسي","C-NOTICE C-BTN C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-05-C1440-permission_denied","CUS-05","إذن مرفوض أو اشتراك منتهٍ","CUS","C","1440","permission_denied","صلاحية مرفوضة","أساسي","C-NOTICE C-BTN C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"CUS-05-C1440-expired","CUS-05","إذن مرفوض أو اشتراك منتهٍ","CUS","C","1440","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-STATUS","21-D16-Subscription-Customer-Public.dc.html","owner_approved","not_drawn",""
"PLT-01-A390-ready","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","390","ready","جاهز","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-01-A390-validation_error","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","390","validation_error","خطأ تحقق","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-01-A390-permission_denied","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","390","permission_denied","صلاحية مرفوضة","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-01-A834-ready","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","834","ready","جاهز","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-01-A834-validation_error","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","834","validation_error","خطأ تحقق","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-01-A834-permission_denied","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","834","permission_denied","صلاحية مرفوضة","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-01-A1440-ready","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","1440","ready","جاهز","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-01"
"PLT-01-A1440-validation_error","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","1440","validation_error","خطأ تحقق","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-01"
"PLT-01-A1440-permission_denied","PLT-01","دخول الإدارة ومساحة المشغل","PLT","A","1440","permission_denied","صلاحية مرفوضة","أساسي","C-FRAME C-NAV C-FIELD","18-D13-Platform-Operator.dc.html","owner_approved","drawn","18-D13-Platform-Operator.dc.html#PLT-01"
"PLT-02-A390-ready","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","390","ready","جاهز","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A390-loading","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","390","loading","تحميل","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A390-empty","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","390","empty","فارغ","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A390-permission_denied","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","390","permission_denied","صلاحية مرفوضة","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A834-ready","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","834","ready","جاهز","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A834-loading","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","834","loading","تحميل","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A834-empty","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","834","empty","فارغ","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A834-permission_denied","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","834","permission_denied","صلاحية مرفوضة","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-02-A1440-ready","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","1440","ready","جاهز","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","08-D4-Marketplace-Orders.dc.html#PLT-02"
"PLT-02-A1440-loading","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","1440","loading","تحميل","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-02"
"PLT-02-A1440-empty","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","1440","empty","فارغ","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-02"
"PLT-02-A1440-permission_denied","PLT-02","قائمة المستأجرين وتفاصيل الاستحقاق","PLT","A","1440","permission_denied","صلاحية مرفوضة","أساسي","C-TABLE C-FILTER C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-02"
"PLT-03-A390-ready","PLT-03","مراجعة دفع الاشتراك","PLT","A","390","ready","جاهز","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A390-validation_error","PLT-03","مراجعة دفع الاشتراك","PLT","A","390","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A390-conflict","PLT-03","مراجعة دفع الاشتراك","PLT","A","390","conflict","تعارض","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A390-success","PLT-03","مراجعة دفع الاشتراك","PLT","A","390","success","نجاح","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A834-ready","PLT-03","مراجعة دفع الاشتراك","PLT","A","834","ready","جاهز","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A834-validation_error","PLT-03","مراجعة دفع الاشتراك","PLT","A","834","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A834-conflict","PLT-03","مراجعة دفع الاشتراك","PLT","A","834","conflict","تعارض","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A834-success","PLT-03","مراجعة دفع الاشتراك","PLT","A","834","success","نجاح","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-03-A1440-ready","PLT-03","مراجعة دفع الاشتراك","PLT","A","1440","ready","جاهز","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-03"
"PLT-03-A1440-validation_error","PLT-03","مراجعة دفع الاشتراك","PLT","A","1440","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-03"
"PLT-03-A1440-conflict","PLT-03","مراجعة دفع الاشتراك","PLT","A","1440","conflict","تعارض","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","18-D13-Platform-Operator.dc.html#PLT-03"
"PLT-03-A1440-success","PLT-03","مراجعة دفع الاشتراك","PLT","A","1440","success","نجاح","أساسي","C-DOCPRV C-DIALOG C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","18-D13-Platform-Operator.dc.html#PLT-03"
"PLT-04-A390-ready","PLT-04","إعلانات المنصة وصيانة","PLT","A","390","ready","جاهز","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A390-validation_error","PLT-04","إعلانات المنصة وصيانة","PLT","A","390","validation_error","خطأ تحقق","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A390-saving","PLT-04","إعلانات المنصة وصيانة","PLT","A","390","saving","جارٍ الحفظ","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A390-success","PLT-04","إعلانات المنصة وصيانة","PLT","A","390","success","نجاح","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A834-ready","PLT-04","إعلانات المنصة وصيانة","PLT","A","834","ready","جاهز","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A834-validation_error","PLT-04","إعلانات المنصة وصيانة","PLT","A","834","validation_error","خطأ تحقق","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A834-saving","PLT-04","إعلانات المنصة وصيانة","PLT","A","834","saving","جارٍ الحفظ","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A834-success","PLT-04","إعلانات المنصة وصيانة","PLT","A","834","success","نجاح","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-04-A1440-ready","PLT-04","إعلانات المنصة وصيانة","PLT","A","1440","ready","جاهز","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-04"
"PLT-04-A1440-validation_error","PLT-04","إعلانات المنصة وصيانة","PLT","A","1440","validation_error","خطأ تحقق","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-04"
"PLT-04-A1440-saving","PLT-04","إعلانات المنصة وصيانة","PLT","A","1440","saving","جارٍ الحفظ","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-04"
"PLT-04-A1440-success","PLT-04","إعلانات المنصة وصيانة","PLT","A","1440","success","نجاح","أساسي","C-CAMP C-AUD C-DOCPRV","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-04"
"PLT-05-A390-ready","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","390","ready","جاهز","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A390-empty","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","390","empty","فارغ","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A390-partial","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","390","partial","جزئي","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A390-server_error","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","390","server_error","خطأ خادم","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A834-ready","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","834","ready","جاهز","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A834-empty","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","834","empty","فارغ","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A834-partial","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","834","partial","جزئي","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A834-server_error","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","834","server_error","خطأ خادم","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-05-A1440-ready","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","1440","ready","جاهز","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-05"
"PLT-05-A1440-empty","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","1440","empty","فارغ","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-05"
"PLT-05-A1440-partial","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","1440","partial","جزئي","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","drawn","18-D13-Platform-Operator.dc.html#PLT-05"
"PLT-05-A1440-server_error","PLT-05","تشغيل الإرسال والإخفاقات","PLT","A","1440","server_error","خطأ خادم","أساسي","C-TABLE C-STATUS C-NOTICE","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-05"
"PLT-06-A390-ready","PLT-06","طلبات تحقق منشآت السوق","PLT","A","390","ready","جاهز","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A390-loading","PLT-06","طلبات تحقق منشآت السوق","PLT","A","390","loading","تحميل","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A390-empty","PLT-06","طلبات تحقق منشآت السوق","PLT","A","390","empty","فارغ","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A390-validation_error","PLT-06","طلبات تحقق منشآت السوق","PLT","A","390","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A390-success","PLT-06","طلبات تحقق منشآت السوق","PLT","A","390","success","نجاح","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A834-ready","PLT-06","طلبات تحقق منشآت السوق","PLT","A","834","ready","جاهز","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A834-loading","PLT-06","طلبات تحقق منشآت السوق","PLT","A","834","loading","تحميل","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A834-empty","PLT-06","طلبات تحقق منشآت السوق","PLT","A","834","empty","فارغ","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A834-validation_error","PLT-06","طلبات تحقق منشآت السوق","PLT","A","834","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A834-success","PLT-06","طلبات تحقق منشآت السوق","PLT","A","834","success","نجاح","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-06-A1440-ready","PLT-06","طلبات تحقق منشآت السوق","PLT","A","1440","ready","جاهز","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","drawn","18-D13-Platform-Operator.dc.html#PLT-06"
"PLT-06-A1440-loading","PLT-06","طلبات تحقق منشآت السوق","PLT","A","1440","loading","تحميل","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-06"
"PLT-06-A1440-empty","PLT-06","طلبات تحقق منشآت السوق","PLT","A","1440","empty","فارغ","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-06"
"PLT-06-A1440-validation_error","PLT-06","طلبات تحقق منشآت السوق","PLT","A","1440","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-06"
"PLT-06-A1440-success","PLT-06","طلبات تحقق منشآت السوق","PLT","A","1440","success","نجاح","أساسي","C-DOCPRV C-STATUS C-DIALOG","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-06"
"PLT-07-A390-ready","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","390","ready","جاهز","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A390-validation_error","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","390","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A390-permission_denied","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","390","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A390-success","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","390","success","نجاح","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A834-ready","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","834","ready","جاهز","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A834-validation_error","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","834","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A834-permission_denied","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","834","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A834-success","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","834","success","نجاح","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-07-A1440-ready","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","1440","ready","جاهز","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-07"
"PLT-07-A1440-validation_error","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","1440","validation_error","خطأ تحقق","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","drawn","39-D31-Org-Platform.dc.html#PLT-07"
"PLT-07-A1440-permission_denied","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","1440","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-07"
"PLT-07-A1440-success","PLT-07","مراجعة بلاغ وتعليق نشر واعتراض","PLT","A","1440","success","نجاح","أساسي","C-DOCPRV C-DIALOG C-TIMELIST","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-07"
"PLT-08-A390-ready","PLT-08","متابعة الخلافات","PLT","A","390","ready","جاهز","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A390-loading","PLT-08","متابعة الخلافات","PLT","A","390","loading","تحميل","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A390-empty","PLT-08","متابعة الخلافات","PLT","A","390","empty","فارغ","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A390-partial","PLT-08","متابعة الخلافات","PLT","A","390","partial","جزئي","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A834-ready","PLT-08","متابعة الخلافات","PLT","A","834","ready","جاهز","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A834-loading","PLT-08","متابعة الخلافات","PLT","A","834","loading","تحميل","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A834-empty","PLT-08","متابعة الخلافات","PLT","A","834","empty","فارغ","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A834-partial","PLT-08","متابعة الخلافات","PLT","A","834","partial","جزئي","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","not_drawn",""
"PLT-08-A1440-ready","PLT-08","متابعة الخلافات","PLT","A","1440","ready","جاهز","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-08"
"PLT-08-A1440-loading","PLT-08","متابعة الخلافات","PLT","A","1440","loading","تحميل","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-08"
"PLT-08-A1440-empty","PLT-08","متابعة الخلافات","PLT","A","1440","empty","فارغ","أساسي","C-TABLE C-TIMELIST C-STATUS","18-D13-Platform-Operator.dc.html","owner_approved","drawn","26-D19-Platform-Operator-Complete.dc.html#PLT-08"
